user_id,game_name,activity,hours_played_if_play
118852041,Mafia II,purchase,1
118852041,Mafia II,play,9.2
118852041,Blacklight Retribution,purchase,1
118852041,Blacklight Retribution,play,8.8
118852041,Dead Rising 2,purchase,1
118852041,Dead Rising 2,play,8.5
118852041,Sniper Elite Nazi Zombie Army 2,purchase,1
118852041,Sniper Elite Nazi Zombie Army 2,play,7.5
118852041,Loadout,purchase,1
118852041,Loadout,play,7.4
118852041,Unturned,purchase,1
118852041,Unturned,play,6.9
118852041,Deadpool,purchase,1
118852041,Deadpool,play,6.7
118852041,Far Cry 3,purchase,1
118852041,Far Cry 3,play,6.5
118852041,Fallout New Vegas,purchase,1
118852041,Fallout New Vegas,play,6.3
118852041,GRID 2,purchase,1
118852041,GRID 2,play,6.1
118852041,Driver San Francisco,purchase,1
118852041,Driver San Francisco,play,5.9
118852041,APB Reloaded,purchase,1
118852041,APB Reloaded,play,5.3
118852041,Insurgency,purchase,1
118852041,Insurgency,play,4.9
118852041,Sniper Ghost Warrior 2,purchase,1
118852041,Sniper Ghost Warrior 2,play,4.8
118852041,Tactical Intervention,purchase,1
118852041,Tactical Intervention,play,4.6
118852041,Warface,purchase,1
118852041,Warface,play,4.6
118852041,Grand Theft Auto San Andreas,purchase,1
118852041,Grand Theft Auto San Andreas,play,4.5
118852041,Team Fortress 2,purchase,1
118852041,Team Fortress 2,play,4.2
118852041,BioShock Infinite,purchase,1
118852041,BioShock Infinite,play,4.1
118852041,Sid Meier's Civilization V,purchase,1
118852041,Sid Meier's Civilization V,play,4.1
118852041,The Ship,purchase,1
118852041,The Ship,play,3.7
118852041,Counter-Strike Source,purchase,1
118852041,Counter-Strike Source,play,3.7
118852041,Just Cause 2 Multiplayer Mod,purchase,1
118852041,Just Cause 2 Multiplayer Mod,play,3.7
118852041,Sleeping Dogs,purchase,1
118852041,Sleeping Dogs,play,3.6
118852041,Injustice Gods Among Us Ultimate Edition,purchase,1
118852041,Injustice Gods Among Us Ultimate Edition,play,3.6
118852041,Surgeon Simulator,purchase,1
118852041,Surgeon Simulator,play,3.6
118852041,King Arthur's Gold,purchase,1
118852041,King Arthur's Gold,play,3.5
118852041,Euro Truck Simulator 2,purchase,1
118852041,Euro Truck Simulator 2,play,3.5
118852041,Ace of Spades,purchase,1
118852041,Ace of Spades,play,3.3
118852041,Viscera Cleanup Detail Santa's Rampage,purchase,1
118852041,Viscera Cleanup Detail Santa's Rampage,play,3.2
118852041,Heroes & Generals,purchase,1
118852041,Heroes & Generals,play,3.2
118852041,Mortal Kombat Komplete Edition,purchase,1
118852041,Mortal Kombat Komplete Edition,play,3
118852041,Just Cause 2,purchase,1
118852041,Just Cause 2,play,3
118852041,Guns of Icarus Online,purchase,1
118852041,Guns of Icarus Online,play,2.9
118852041,Hitman Absolution,purchase,1
118852041,Hitman Absolution,play,2.7
118852041,Car Mechanic Simulator 2014,purchase,1
118852041,Car Mechanic Simulator 2014,play,2.5
118852041,Nosgoth,purchase,1
118852041,Nosgoth,play,2.3
118852041,FlatOut 2,purchase,1
118852041,FlatOut 2,play,2.3
118852041,Depth,purchase,1
118852041,Depth,play,2.3
118852041,Call of Duty Ghosts,purchase,1
118852041,Call of Duty Ghosts,play,2.1
118852041,PAYDAY The Heist,purchase,1
118852041,PAYDAY The Heist,play,2
118852041,Portal 2,purchase,1
118852041,Portal 2,play,1.9
118852041,Dead Island Epidemic,purchase,1
118852041,Dead Island Epidemic,play,1.8
118852041,theHunter,purchase,1
118852041,theHunter,play,1.8
118852041,Primal Carnage,purchase,1
118852041,Primal Carnage,play,1.6
118852041,Wolfenstein The New Order,purchase,1
118852041,Wolfenstein The New Order,play,1.5
118852041,GRID,purchase,1
118852041,GRID,play,1.4
118852041,No More Room in Hell,purchase,1
118852041,No More Room in Hell,play,1.4
118852041,L.A. Noire,purchase,1
118852041,L.A. Noire,play,1.4
118852041,Contagion,purchase,1
118852041,Contagion,play,1.3
118852041,Next Car Game Wreckfest,purchase,1
118852041,Next Car Game Wreckfest,play,1.2
118852041,Hammerwatch,purchase,1
118852041,Hammerwatch,play,1.2
118852041,Broforce,purchase,1
118852041,Broforce,play,1.2
118852041,Chivalry Medieval Warfare,purchase,1
118852041,Chivalry Medieval Warfare,play,1.2
118852041,Call of Duty Black Ops II - Multiplayer,purchase,1
118852041,Call of Duty Black Ops II - Multiplayer,play,1.1
118852041,Call of Duty Black Ops II - Zombies,purchase,1
118852041,Call of Duty Black Ops II - Zombies,play,1.1
118852041,Dead Pixels,purchase,1
118852041,Dead Pixels,play,1.1
118852041,Age of Chivalry,purchase,1
118852041,Age of Chivalry,play,1
118852041,Dirty Bomb,purchase,1
118852041,Dirty Bomb,play,1
118852041,Saints Row The Third,purchase,1
118852041,Saints Row The Third,play,1
118852041,Nether,purchase,1
118852041,Nether,play,0.9
118852041,Terraria,purchase,1
118852041,Terraria,play,0.8
118852041,Fistful of Frags,purchase,1
118852041,Fistful of Frags,play,0.8
118852041,Super Crate Box,purchase,1
118852041,Super Crate Box,play,0.8
118852041,Saints Row 2,purchase,1
118852041,Saints Row 2,play,0.7
118852041,The Expendabros,purchase,1
118852041,The Expendabros,play,0.7
118852041,America's Army Proving Grounds,purchase,1
118852041,America's Army Proving Grounds,play,0.6
118852041,POSTAL 2,purchase,1
118852041,POSTAL 2,play,0.6
118852041,Far Cry 2,purchase,1
118852041,Far Cry 2,play,0.6
118852041,World of Guns Gun Disassembly,purchase,1
118852041,World of Guns Gun Disassembly,play,0.5
118852041,Street Racing Syndicate,purchase,1
118852041,Street Racing Syndicate,play,0.5
118852041,Far Cry 3 Blood Dragon,purchase,1
118852041,Far Cry 3 Blood Dragon,play,0.5
118852041,Ford Racing 3,purchase,1
118852041,Ford Racing 3,play,0.5
118852041,Next Car Game Sneak Peek 2.0,purchase,1
118852041,Next Car Game Sneak Peek 2.0,play,0.4
118852041,Primal Carnage Extinction,purchase,1
118852041,Primal Carnage Extinction,play,0.3
118852041,H1Z1 Test Server,purchase,1
118852041,H1Z1 Test Server,play,0.3
118852041,The Stomping Land,purchase,1
118852041,The Stomping Land,play,0.3
118852041,Arma 2 DayZ Mod,purchase,1
118852041,Arma 2 DayZ Mod,play,0.3
118852041,Arma 2 British Armed Forces,purchase,1
118852041,Arma 2 British Armed Forces,play,0.2
118852041,The Ship Single Player,purchase,1
118852041,The Ship Single Player,play,0.2
118852041,Arma Cold War Assault,purchase,1
118852041,Arma Cold War Assault,play,0.2
118852041,oO,purchase,1
118852041,oO,play,0.2
118852041,Counter-Strike Nexon Zombies,purchase,1
118852041,Counter-Strike Nexon Zombies,play,0.2
118852041,Don't Starve,purchase,1
118852041,Don't Starve,play,0.1
118852041,NotGTAV,purchase,1
118852041,NotGTAV,play,0.1
118852041,Metro 2033,purchase,1
118852041,ORION Prelude,purchase,1
118852041,Killing Floor Mod Defence Alliance 2,purchase,1
118852041,Arma 2 Private Military Company,purchase,1
118852041,Magicka Wizard Wars,purchase,1
118852041,Dystopia,purchase,1
118852041,Moonbase Alpha,purchase,1
118852041,Arma 3 Karts,purchase,1
118852041,Arma 3 Zeus,purchase,1
118852041,Call of Duty Black Ops II,purchase,1
118852041,Codename CURE,purchase,1
118852041,Don't Starve Reign of Giants,purchase,1
118852041,Don't Starve Together Beta,purchase,1
118852041,Dragon's Prophet,purchase,1
118852041,Euro Truck Simulator 2 - Going East!,purchase,1
118852041,Euro Truck Simulator 2 - Ice Cold Paint Jobs Pack,purchase,1
118852041,Far Cry,purchase,1
118852041,Far Cry 2 Fortunes Pack,purchase,1
118852041,Grand Theft Auto San Andreas,purchase,1
118852041,GunZ 2 The Second Duel,purchase,1
118852041,Hitman Sniper Challenge,purchase,1
118852041,How to Survive,purchase,1
118852041,Killing Floor - Toy Master,purchase,1
118852041,Patch testing for Chivalry,purchase,1
118852041,Sniper Ghost Warrior 2 Multiplayer Expansion Pack,purchase,1
118852041,Star Trek Online,purchase,1
118852041,TERA,purchase,1
118852041,The Ship Tutorial,purchase,1
118852041,The Way of Life Free Edition,purchase,1
118852041,Warframe,purchase,1
118852041,War Thunder,purchase,1
16084897,Star Trek Online,purchase,1
16084897,Star Trek Online,play,676
16084897,The Elder Scrolls V Skyrim,purchase,1
16084897,The Elder Scrolls V Skyrim,play,449
16084897,Fallout 4,purchase,1
16084897,Fallout 4,play,236
16084897,Overlord,purchase,1
16084897,Overlord,play,119
16084897,Shattered Union,purchase,1
16084897,Shattered Union,play,116
16084897,Dying Light,purchase,1
16084897,Dying Light,play,99
16084897,Overlord II,purchase,1
16084897,Overlord II,play,57
16084897,Dishonored,purchase,1
16084897,Dishonored,play,54
16084897,BioShock Infinite,purchase,1
16084897,BioShock Infinite,play,53
16084897,RAGE,purchase,1
16084897,RAGE,play,45
16084897,Just Cause 2,purchase,1
16084897,Just Cause 2,play,40
16084897,Wolfenstein The New Order,purchase,1
16084897,Wolfenstein The New Order,play,37
16084897,Black Mesa,purchase,1
16084897,Black Mesa,play,36
16084897,South Park The Stick of Truth,purchase,1
16084897,South Park The Stick of Truth,play,23
16084897,Mafia II,purchase,1
16084897,Mafia II,play,21
16084897,Half-Life 2 Episode Two,purchase,1
16084897,Half-Life 2 Episode Two,play,19.3
16084897,The Walking Dead,purchase,1
16084897,The Walking Dead,play,19
16084897,State of Decay,purchase,1
16084897,State of Decay,play,17.6
16084897,Singularity,purchase,1
16084897,Singularity,play,15.4
16084897,Dead Rising 2,purchase,1
16084897,Dead Rising 2,play,14.8
16084897,Portal,purchase,1
16084897,Portal,play,10.3
16084897,Portal 2,purchase,1
16084897,Portal 2,play,10.3
16084897,Homefront,purchase,1
16084897,Homefront,play,9.6
16084897,Call of Juarez Bound in Blood,purchase,1
16084897,Call of Juarez Bound in Blood,play,7.2
16084897,Demigod,purchase,1
16084897,Demigod,play,6
16084897,Betrayer,purchase,1
16084897,Betrayer,play,4.6
16084897,BRINK,purchase,1
16084897,BRINK,play,3.6
16084897,Ticket to Ride,purchase,1
16084897,Ticket to Ride,play,2.4
16084897,Nether,purchase,1
16084897,Nether,play,2.3
16084897,Duke Nukem Forever,purchase,1
16084897,Duke Nukem Forever,play,2
16084897,Sanctum,purchase,1
16084897,Sanctum,play,2
16084897,Prototype,purchase,1
16084897,Prototype,play,1.1
16084897,DUNGEONS - Steam Special Edition,purchase,1
16084897,DUNGEONS - Steam Special Edition,play,1
16084897,Silent Hill Homecoming,purchase,1
16084897,Silent Hill Homecoming,play,0.8
16084897,Aliens vs. Predator,purchase,1
16084897,Aliens vs. Predator,play,0.8
16084897,Metro 2033,purchase,1
16084897,Metro 2033,play,0.8
16084897,Dementium II HD,purchase,1
16084897,Dementium II HD,play,0.7
16084897,Antichamber,purchase,1
16084897,Antichamber,play,0.4
16084897,Killing Floor,purchase,1
16084897,Killing Floor,play,0.4
16084897,No More Room in Hell,purchase,1
16084897,No More Room in Hell,play,0.4
16084897,Bulletstorm,purchase,1
16084897,Bulletstorm,play,0.4
16084897,"Sir, You Are Being Hunted",purchase,1
16084897,"Sir, You Are Being Hunted",play,0.3
16084897,Legend of Grimrock,purchase,1
16084897,Legend of Grimrock,play,0.2
16084897,Slender The Arrival,purchase,1
16084897,Slender The Arrival,play,0.2
16084897,Kane & Lynch Dead Men,purchase,1
16084897,Kane & Lynch Dead Men,play,0.2
16084897,Half-Life 2,purchase,1
16084897,Half-Life 2,play,0.1
16084897,Arma 2 Operation Arrowhead,purchase,1
16084897,Arma 2 Operation Arrowhead,play,0.1
16084897,Clive Barker's Jericho,purchase,1
16084897,Kane & Lynch 2 Dog Days,purchase,1
16084897,RIFT,purchase,1
16084897,Arma 2,purchase,1
16084897,Arma 2 DayZ Mod,purchase,1
16084897,Arma 2 Operation Arrowhead Beta (Obsolete),purchase,1
16084897,Batman Arkham Asylum GOTY Edition,purchase,1
16084897,BioShock,purchase,1
16084897,BioShock Infinite - Season Pass,purchase,1
16084897,BioShock Infinite Burial at Sea - Episode 1,purchase,1
16084897,BioShock Infinite Burial at Sea - Episode 2,purchase,1
16084897,Borderlands,purchase,1
16084897,Call of Duty Black Ops,purchase,1
16084897,Call of Duty Black Ops - Multiplayer,purchase,1
16084897,Call of Juarez Gunslinger,purchase,1
16084897,Company of Heroes,purchase,1
16084897,Company of Heroes (New Steam Version),purchase,1
16084897,Company of Heroes Opposing Fronts,purchase,1
16084897,Company of Heroes Tales of Valor,purchase,1
16084897,Contagion,purchase,1
16084897,Counter-Strike Source,purchase,1
16084897,Darkest Hour Europe '44-'45,purchase,1
16084897,Dead Space,purchase,1
16084897,Dead Space 2,purchase,1
16084897,Deus Ex Human Revolution,purchase,1
16084897,DUNGEONS - The Dark Lord (Steam Special Edition),purchase,1
16084897,F.E.A.R.,purchase,1
16084897,F.E.A.R. 2 Project Origin,purchase,1
16084897,F.E.A.R. 3,purchase,1
16084897,F.E.A.R. Extraction Point,purchase,1
16084897,F.E.A.R. Perseus Mandate,purchase,1
16084897,Grand Theft Auto Episodes from Liberty City,purchase,1
16084897,Grand Theft Auto IV,purchase,1
16084897,Half-Life 2 Deathmatch,purchase,1
16084897,Half-Life 2 Episode One,purchase,1
16084897,Half-Life 2 Lost Coast,purchase,1
16084897,Half-Life Deathmatch Source,purchase,1
16084897,Hard Reset,purchase,1
16084897,Hard Reset Exile DLC,purchase,1
16084897,How to Survive,purchase,1
16084897,Killing Floor Mod Defence Alliance 2,purchase,1
16084897,Left 4 Dead 2,purchase,1
16084897,LIMBO,purchase,1
16084897,Machinarium,purchase,1
16084897,Mare Nostrum,purchase,1
16084897,Mass Effect,purchase,1
16084897,Mass Effect 2,purchase,1
16084897,Metro 2033 Redux,purchase,1
16084897,Metro Last Light,purchase,1
16084897,Metro Last Light Redux,purchase,1
16084897,Natural Selection 2,purchase,1
16084897,Nether - Chosen,purchase,1
16084897,Nether Arena,purchase,1
16084897,Outlast,purchase,1
16084897,Overlord Raising Hell,purchase,1
16084897,Painkiller Black Edition,purchase,1
16084897,Painkiller Recurring Evil,purchase,1
16084897,Painkiller Redemption,purchase,1
16084897,Painkiller Resurrection,purchase,1
16084897,Painkiller Hell & Damnation,purchase,1
16084897,Painkiller Hell & Damnation - The Clock Strikes Meat Night,purchase,1
16084897,Painkiller Overdose,purchase,1
16084897,PAYDAY The Heist,purchase,1
16084897,PAYDAY Wolf Pack,purchase,1
16084897,Penumbra Black Plague,purchase,1
16084897,Penumbra Overture,purchase,1
16084897,Penumbra Requiem,purchase,1
16084897,PROTOTYPE 2,purchase,1
16084897,Red Orchestra Ostfront 41-45,purchase,1
16084897,Resident Evil Revelations / Biohazard Revelations,purchase,1
16084897,Rise of the Triad,purchase,1
16084897,S.T.A.L.K.E.R. Call of Pripyat,purchase,1
16084897,S.T.A.L.K.E.R. Clear Sky,purchase,1
16084897,S.T.A.L.K.E.R. Shadow of Chernobyl,purchase,1
16084897,Skyrim High Resolution Texture Pack,purchase,1
16084897,Sniper Elite Nazi Zombie Army,purchase,1
16084897,South Park The Stick of Truth - Ultimate Fellowship Pack,purchase,1
16084897,Spelunky,purchase,1
16084897,sZone-Online,purchase,1
16084897,The Darkness II,purchase,1
16084897,The Dead Linger,purchase,1
16084897,The Elder Scrolls V Skyrim - Dawnguard,purchase,1
16084897,The Elder Scrolls V Skyrim - Dragonborn,purchase,1
16084897,The Elder Scrolls V Skyrim - Hearthfire,purchase,1
16084897,The Secret World,purchase,1
16084897,The Swapper,purchase,1
16084897,The Walking Dead Season Two,purchase,1
16084897,Ticket to Ride - Europe,purchase,1
16084897,Ticket to Ride - Legendary Asia,purchase,1
16084897,Ticket to Ride - Switzerland,purchase,1
16084897,Ticket to Ride - USA 1910,purchase,1
16084897,Tom Clancy's Rainbow Six Vegas,purchase,1
16084897,Tom Clancy's Rainbow Six Vegas 2,purchase,1
16084897,Tom Clancy's Splinter Cell Chaos Theory,purchase,1
16084897,Tom Clancy's Splinter Cell Conviction,purchase,1
16084897,Wolfenstein The Old Blood ,purchase,1
16084897,XCOM Enemy Unknown,purchase,1
48798067,Mount & Blade Warband,purchase,1
48798067,Mount & Blade Warband,play,3178
48798067,Counter-Strike Global Offensive,purchase,1
48798067,Counter-Strike Global Offensive,play,1302
48798067,Counter-Strike Source,purchase,1
48798067,Counter-Strike Source,play,795
48798067,War Thunder,purchase,1
48798067,War Thunder,play,249
48798067,Napoleon Total War,purchase,1
48798067,Napoleon Total War,play,174
48798067,Europa Universalis IV,purchase,1
48798067,Europa Universalis IV,play,136
48798067,Call of Duty Modern Warfare 2 - Multiplayer,purchase,1
48798067,Call of Duty Modern Warfare 2 - Multiplayer,play,123
48798067,The Elder Scrolls V Skyrim,purchase,1
48798067,The Elder Scrolls V Skyrim,play,118
48798067,Total War ROME II - Emperor Edition,purchase,1
48798067,Total War ROME II - Emperor Edition,play,115
48798067,Empire Total War,purchase,1
48798067,Empire Total War,play,104
48798067,Mount & Blade,purchase,1
48798067,Mount & Blade,play,101
48798067,Garry's Mod,purchase,1
48798067,Garry's Mod,play,88
48798067,The Binding of Isaac Rebirth,purchase,1
48798067,The Binding of Isaac Rebirth,play,78
48798067,Total War SHOGUN 2,purchase,1
48798067,Total War SHOGUN 2,play,78
48798067,Call of Duty Black Ops - Multiplayer,purchase,1
48798067,Call of Duty Black Ops - Multiplayer,play,78
48798067,Rust,purchase,1
48798067,Rust,play,72
48798067,Terraria,purchase,1
48798067,Terraria,play,64
48798067,Grand Theft Auto Episodes from Liberty City,purchase,1
48798067,Grand Theft Auto Episodes from Liberty City,play,64
48798067,Borderlands The Pre-Sequel,purchase,1
48798067,Borderlands The Pre-Sequel,play,60
48798067,The Elder Scrolls IV Oblivion ,purchase,1
48798067,The Elder Scrolls IV Oblivion ,play,59
48798067,Dragon Age Origins,purchase,1
48798067,Dragon Age Origins,play,57
48798067,METAL GEAR SOLID V THE PHANTOM PAIN,purchase,1
48798067,METAL GEAR SOLID V THE PHANTOM PAIN,play,57
48798067,Call of Duty Modern Warfare 2,purchase,1
48798067,Call of Duty Modern Warfare 2,play,55
48798067,Arma 3,purchase,1
48798067,Arma 3,play,55
48798067,Rome Total War,purchase,1
48798067,Rome Total War,play,51
48798067,Borderlands 2,purchase,1
48798067,Borderlands 2,play,48
48798067,Left 4 Dead 2,purchase,1
48798067,Left 4 Dead 2,play,47
48798067,Divinity II Developer's Cut,purchase,1
48798067,Divinity II Developer's Cut,play,44
48798067,Fallout 4,purchase,1
48798067,Fallout 4,play,44
48798067,Medieval II Total War,purchase,1
48798067,Medieval II Total War,play,43
48798067,Deus Ex Human Revolution,purchase,1
48798067,Deus Ex Human Revolution,play,41
48798067,Borderlands,purchase,1
48798067,Borderlands,play,40
48798067,Chivalry Medieval Warfare,purchase,1
48798067,Chivalry Medieval Warfare,play,37
48798067,Fallout New Vegas,purchase,1
48798067,Fallout New Vegas,play,36
48798067,Risen 3 - Titan Lords,purchase,1
48798067,Risen 3 - Titan Lords,play,36
48798067,Call of Duty Black Ops,purchase,1
48798067,Call of Duty Black Ops,play,34
48798067,Starbound,purchase,1
48798067,Starbound,play,33
48798067,Magicite,purchase,1
48798067,Magicite,play,31
48798067,Arma 2 Operation Arrowhead,purchase,1
48798067,Arma 2 Operation Arrowhead,play,31
48798067,PAYDAY 2,purchase,1
48798067,PAYDAY 2,play,30
48798067,Dying Light,purchase,1
48798067,Dying Light,play,30
48798067,Just Cause 2,purchase,1
48798067,Just Cause 2,play,30
48798067,Aura Kingdom,purchase,1
48798067,Aura Kingdom,play,28
48798067,Company of Heroes,purchase,1
48798067,Company of Heroes,play,26
48798067,Hitman Absolution,purchase,1
48798067,Hitman Absolution,play,25
48798067,The Binding of Isaac,purchase,1
48798067,The Binding of Isaac,play,24
48798067,S.T.A.L.K.E.R. Shadow of Chernobyl,purchase,1
48798067,S.T.A.L.K.E.R. Shadow of Chernobyl,play,24
48798067,Assassin's Creed IV Black Flag,purchase,1
48798067,Assassin's Creed IV Black Flag,play,24
48798067,S.T.A.L.K.E.R. Call of Pripyat,purchase,1
48798067,S.T.A.L.K.E.R. Call of Pripyat,play,23
48798067,Sniper Elite V2,purchase,1
48798067,Sniper Elite V2,play,23
48798067,Age of Chivalry,purchase,1
48798067,Age of Chivalry,play,23
48798067,Deus Ex Game of the Year Edition,purchase,1
48798067,Deus Ex Game of the Year Edition,play,22
48798067,Mass Effect,purchase,1
48798067,Mass Effect,play,22
48798067,Game of Thrones ,purchase,1
48798067,Game of Thrones ,play,22
48798067,Tom Clancy's Rainbow Six Vegas 2,purchase,1
48798067,Tom Clancy's Rainbow Six Vegas 2,play,22
48798067,Amnesia The Dark Descent,purchase,1
48798067,Amnesia The Dark Descent,play,22
48798067,Heroes & Generals,purchase,1
48798067,Heroes & Generals,play,21
48798067,Rising Storm/Red Orchestra 2 Multiplayer,purchase,1
48798067,Rising Storm/Red Orchestra 2 Multiplayer,play,21
48798067,Mafia II,purchase,1
48798067,Mafia II,play,21
48798067,Ys Origin,purchase,1
48798067,Ys Origin,play,21
48798067,Company of Heroes Opposing Fronts,purchase,1
48798067,Company of Heroes Opposing Fronts,play,19.9
48798067,Ys The Oath in Felghana,purchase,1
48798067,Ys The Oath in Felghana,play,18.9
48798067,Alien Swarm,purchase,1
48798067,Alien Swarm,play,17.2
48798067,Red Faction Guerrilla Steam Edition,purchase,1
48798067,Red Faction Guerrilla Steam Edition,play,16.9
48798067,Mortal Kombat Komplete Edition,purchase,1
48798067,Mortal Kombat Komplete Edition,play,16.9
48798067,Risen 2 - Dark Waters,purchase,1
48798067,Risen 2 - Dark Waters,play,16.8
48798067,Life Is Strange,purchase,1
48798067,Life Is Strange,play,16.8
48798067,Dishonored,purchase,1
48798067,Dishonored,play,16.5
48798067,Battlefield 2,purchase,1
48798067,Battlefield 2,play,16.3
48798067,Resident Evil 6 / Biohazard 6,purchase,1
48798067,Resident Evil 6 / Biohazard 6,play,16.1
48798067,The Chronicles of Riddick Assault on Dark Athena,purchase,1
48798067,The Chronicles of Riddick Assault on Dark Athena,play,15.6
48798067,Far Cry 2,purchase,1
48798067,Far Cry 2,play,15.6
48798067,Star Wars Jedi Knight Jedi Academy,purchase,1
48798067,Star Wars Jedi Knight Jedi Academy,play,15.6
48798067,Resident Evil 5 / Biohazard 5,purchase,1
48798067,Resident Evil 5 / Biohazard 5,play,15.4
48798067,The Forest,purchase,1
48798067,The Forest,play,15.1
48798067,Killing Floor,purchase,1
48798067,Killing Floor,play,14.9
48798067,Joe Dever's Lone Wolf HD Remastered,purchase,1
48798067,Joe Dever's Lone Wolf HD Remastered,play,14.3
48798067,BioShock Infinite,purchase,1
48798067,BioShock Infinite,play,14.1
48798067,Metro 2033,purchase,1
48798067,Metro 2033,play,13.9
48798067,Always Sometimes Monsters,purchase,1
48798067,Always Sometimes Monsters,play,13.8
48798067,Dead Space,purchase,1
48798067,Dead Space,play,13.5
48798067,Guns of Icarus Online,purchase,1
48798067,Guns of Icarus Online,play,13.2
48798067,FINAL FANTASY XIV A Realm Reborn,purchase,1
48798067,FINAL FANTASY XIV A Realm Reborn,play,12.6
48798067,Crusader Kings II,purchase,1
48798067,Crusader Kings II,play,12.5
48798067,Tales from the Borderlands,purchase,1
48798067,Tales from the Borderlands,play,12.2
48798067,Alpha Protocol,purchase,1
48798067,Alpha Protocol,play,12.2
48798067,Batman Arkham Asylum GOTY Edition,purchase,1
48798067,Batman Arkham Asylum GOTY Edition,play,11.9
48798067,Magicka,purchase,1
48798067,Magicka,play,11.5
48798067,Assassin's Creed Revelations,purchase,1
48798067,Assassin's Creed Revelations,play,11.5
48798067,Child of Light,purchase,1
48798067,Child of Light,play,11.3
48798067,Verdun,purchase,1
48798067,Verdun,play,10.9
48798067,Evolve,purchase,1
48798067,Evolve,play,10.9
48798067,The Elder Scrolls III Morrowind,purchase,1
48798067,The Elder Scrolls III Morrowind,play,10.8
48798067,Half-Life 2,purchase,1
48798067,Half-Life 2,play,10.8
48798067,Call of Juarez Bound in Blood,purchase,1
48798067,Call of Juarez Bound in Blood,play,10.4
48798067,Half-Life 2 Update,purchase,1
48798067,Half-Life 2 Update,play,10.4
48798067,Trine 2,purchase,1
48798067,Trine 2,play,10.3
48798067,BioShock,purchase,1
48798067,BioShock,play,10.2
48798067,Crysis 2 Maximum Edition,purchase,1
48798067,Crysis 2 Maximum Edition,play,10
48798067,Dead Space 2,purchase,1
48798067,Dead Space 2,play,9.8
48798067,Red Orchestra Ostfront 41-45,purchase,1
48798067,Red Orchestra Ostfront 41-45,play,9.7
48798067,Contagion,purchase,1
48798067,Contagion,play,9.7
48798067,Alan Wake,purchase,1
48798067,Alan Wake,play,9.6
48798067,Dark Souls Prepare to Die Edition,purchase,1
48798067,Dark Souls Prepare to Die Edition,play,9.6
48798067,Day of Defeat Source,purchase,1
48798067,Day of Defeat Source,play,9.2
48798067,Devil May Cry 4,purchase,1
48798067,Devil May Cry 4,play,9
48798067,Team Fortress 2,purchase,1
48798067,Team Fortress 2,play,9
48798067,Dead Island Epidemic,purchase,1
48798067,Dead Island Epidemic,play,9
48798067,Mark of the Ninja,purchase,1
48798067,Mark of the Ninja,play,9
48798067,F.E.A.R. 2 Project Origin,purchase,1
48798067,F.E.A.R. 2 Project Origin,play,8.9
48798067,DmC Devil May Cry,purchase,1
48798067,DmC Devil May Cry,play,8.8
48798067,War of the Roses,purchase,1
48798067,War of the Roses,play,8.8
48798067,Savage Lands,purchase,1
48798067,Savage Lands,play,8.7
48798067,F.E.A.R.,purchase,1
48798067,F.E.A.R.,play,8.6
48798067,Nether,purchase,1
48798067,Nether,play,8.5
48798067,Alien Breed 2 Assault,purchase,1
48798067,Alien Breed 2 Assault,play,8.4
48798067,DOOM 3,purchase,1
48798067,DOOM 3,play,8.3
48798067,Valkyria Chronicles,purchase,1
48798067,Valkyria Chronicles,play,8.2
48798067,Hero Siege,purchase,1
48798067,Hero Siege,play,8.1
48798067,Crysis Warhead,purchase,1
48798067,Crysis Warhead,play,8.1
48798067,Insurgency Modern Infantry Combat,purchase,1
48798067,Insurgency Modern Infantry Combat,play,7.8
48798067,Tomb Raider,purchase,1
48798067,Tomb Raider,play,7.8
48798067,Cryostasis,purchase,1
48798067,Cryostasis,play,7.7
48798067,The Last Remnant,purchase,1
48798067,The Last Remnant,play,6.8
48798067,Saints Row The Third,purchase,1
48798067,Saints Row The Third,play,6.6
48798067,Recettear An Item Shop's Tale,purchase,1
48798067,Recettear An Item Shop's Tale,play,6.4
48798067,Star Wars - Battlefront II,purchase,1
48798067,Star Wars - Battlefront II,play,6.3
48798067,Narcissu 1st & 2nd,purchase,1
48798067,Narcissu 1st & 2nd,play,6.3
48798067,Shadow Warrior,purchase,1
48798067,Shadow Warrior,play,6.2
48798067,Metro Last Light,purchase,1
48798067,Metro Last Light,play,6.2
48798067,Star Wars The Force Unleashed Ultimate Sith Edition,purchase,1
48798067,Star Wars The Force Unleashed Ultimate Sith Edition,play,6
48798067,Enclave,purchase,1
48798067,Enclave,play,5.9
48798067,Battlestations Pacific,purchase,1
48798067,Battlestations Pacific,play,5.8
48798067,Conflict Denied Ops,purchase,1
48798067,Conflict Denied Ops,play,5.7
48798067,The Darkness II,purchase,1
48798067,The Darkness II,play,5.5
48798067,Half-Life 2 Deathmatch,purchase,1
48798067,Half-Life 2 Deathmatch,play,5.4
48798067,Rogue Trooper,purchase,1
48798067,Rogue Trooper,play,5.3
48798067,I Am Alive,purchase,1
48798067,I Am Alive,play,5.2
48798067,Mirror's Edge,purchase,1
48798067,Mirror's Edge,play,5.1
48798067,Ys VI The Ark of Napishtim,purchase,1
48798067,Ys VI The Ark of Napishtim,play,5.1
48798067,Gothic II Gold Edition,purchase,1
48798067,Gothic II Gold Edition,play,5.1
48798067,Star Wars Republic Commando,purchase,1
48798067,Star Wars Republic Commando,play,5
